utc,f107_previous_day_sfu,f107_centered_81day_sfu,ap_daily,ap_current_3h,ap_3h_prior,ap_6h_prior,ap_9h_prior,ap_mean_12_33h,ap_mean_36_57h,interpolated_or_predicted
2025-06-14T15:00:00Z,143.000000,132.900000,22.000000,15.000000,15.000000,12.000000,15.000000,59.750000,44.125000,0
2025-06-14T18:00:00Z,143.000000,132.900000,22.000000,12.000000,15.000000,15.000000,12.000000,55.625000,47.375000,0
2025-06-14T21:00:00Z,143.000000,132.900000,22.000000,12.000000,12.000000,15.000000,15.000000,52.250000,50.000000,0
2025-06-15T00:00:00Z,150.800000,132.800000,8.000000,6.000000,12.000000,12.000000,15.000000,44.125000,57.250000,0
2025-06-15T03:00:00Z,150.800000,132.800000,8.000000,5.000000,6.000000,12.000000,12.000000,39.000000,62.750000,0
2025-06-15T06:00:00Z,150.800000,132.800000,8.000000,7.000000,5.000000,6.000000,12.000000,30.500000,65.750000,0
2025-06-15T09:00:00Z,150.800000,132.800000,8.000000,9.000000,7.000000,5.000000,6.000000,22.000000,68.750000,0
2025-06-15T12:00:00Z,150.800000,132.800000,8.000000,7.000000,9.000000,7.000000,5.000000,17.875000,59.750000,0
2025-06-15T15:00:00Z,150.800000,132.800000,8.000000,15.000000,7.000000,9.000000,7.000000,11.500000,59.750000,0
2025-06-15T18:00:00Z,150.800000,132.800000,8.000000,12.000000,15.000000,7.000000,9.000000,10.500000,55.625000,0
2025-06-15T21:00:00Z,150.800000,132.800000,8.000000,7.000000,12.000000,15.000000,7.000000,10.125000,52.250000,0
2025-06-16T00:00:00Z,160.500000,132.600000,9.000000,6.000000,7.000000,12.000000,15.000000,9.125000,44.125000,0
2025-06-16T03:00:00Z,160.500000,132.600000,9.000000,12.000000,6.000000,7.000000,12.000000,9.125000,39.000000,0
2025-06-16T06:00:00Z,160.500000,132.600000,9.000000,22.000000,12.000000,6.000000,7.000000,9.125000,30.500000,0
2025-06-16T09:00:00Z,160.500000,132.600000,9.000000,7.000000,22.000000,12.000000,6.000000,8.500000,22.000000,0
2025-06-16T12:00:00Z,160.500000,132.600000,9.000000,7.000000,7.000000,22.000000,12.000000,8.500000,17.875000,0
2025-06-16T15:00:00Z,160.500000,132.600000,9.000000,6.000000,7.000000,7.000000,22.000000,9.375000,11.500000,0
2025-06-16T18:00:00Z,160.500000,132.600000,9.000000,9.000000,6.000000,7.000000,7.000000,11.250000,10.500000,0
2025-06-16T21:00:00Z,160.500000,132.600000,9.000000,6.000000,9.000000,6.000000,7.000000,11.000000,10.125000,0
2025-06-17T00:00:00Z,147.900000,132.500000,8.000000,6.000000,6.000000,9.000000,6.000000,11.000000,9.125000,0
2025-06-17T03:00:00Z,147.900000,132.500000,8.000000,7.000000,6.000000,6.000000,9.000000,9.875000,9.125000,0
2025-06-17T06:00:00Z,147.900000,132.500000,8.000000,6.000000,7.000000,6.000000,6.000000,9.500000,9.125000,0
2025-06-17T09:00:00Z,147.900000,132.500000,8.000000,5.000000,6.000000,7.000000,6.000000,9.375000,8.500000,0
2025-06-17T12:00:00Z,147.900000,132.500000,8.000000,9.000000,5.000000,6.000000,7.000000,9.375000,8.500000,0
2025-06-17T15:00:00Z,147.900000,132.500000,8.000000,9.000000,9.000000,5.000000,6.000000,8.750000,9.375000,0
2025-06-17T18:00:00Z,147.900000,132.500000,8.000000,9.000000,9.000000,9.000000,5.000000,6.750000,11.250000,0
2025-06-17T21:00:00Z,147.900000,132.500000,8.000000,9.000000,9.000000,9.000000,9.000000,6.500000,11.000000,0
2025-06-18T00:00:00Z,139.200000,132.400000,12.000000,15.000000,9.000000,9.000000,9.000000,6.750000,11.000000,0
2025-06-18T03:00:00Z,139.200000,132.400000,12.000000,9.000000,15.000000,9.000000,9.000000,7.125000,9.875000,0
2025-06-18T06:00:00Z,139.200000,132.400000,12.000000,7.000000,9.000000,15.000000,9.000000,7.125000,9.500000,0
2025-06-18T09:00:00Z,139.200000,132.400000,12.000000,12.000000,7.000000,9.000000,15.000000,7.500000,9.375000,0
2025-06-18T12:00:00Z,139.200000,132.400000,12.000000,18.000000,12.000000,7.000000,9.000000,8.625000,9.375000,0
2025-06-18T15:00:00Z,139.200000,132.400000,12.000000,9.000000,18.000000,12.000000,7.000000,8.875000,8.750000,0
2025-06-18T18:00:00Z,139.200000,132.400000,12.000000,12.000000,9.000000,18.000000,12.000000,9.000000,6.750000,0
2025-06-18T21:00:00Z,139.200000,132.400000,12.000000,18.000000,12.000000,9.000000,18.000000,9.875000,6.500000,0
2025-06-19T00:00:00Z,137.000000,132.600000,10.000000,9.000000,18.000000,12.000000,9.000000,11.000000,6.750000,0
2025-06-19T03:00:00Z,137.000000,132.600000,10.000000,6.000000,9.000000,18.000000,12.000000,11.000000,7.125000,0
2025-06-19T06:00:00Z,137.000000,132.600000,10.000000,5.000000,6.000000,9.000000,18.000000,11.375000,7.125000,0
2025-06-19T09:00:00Z,137.000000,132.600000,10.000000,4.000000,5.000000,6.000000,9.000000,12.500000,7.500000,0
2025-06-19T12:00:00Z,137.000000,132.600000,10.000000,5.000000,4.000000,5.000000,6.000000,11.750000,8.625000,0
2025-06-19T15:00:00Z,137.000000,132.600000,10.000000,6.000000,5.000000,4.000000,5.000000,11.375000,8.875000,0
2025-06-19T18:00:00Z,137.000000,132.600000,10.000000,32.000000,6.000000,5.000000,4.000000,11.125000,9.000000,0
2025-06-19T21:00:00Z,137.000000,132.600000,10.000000,15.000000,32.000000,6.000000,5.000000,10.125000,9.875000,0
2025-06-20T00:00:00Z,136.200000,132.800000,9.000000,5.000000,15.000000,32.000000,6.000000,8.500000,11.000000,0
2025-06-20T03:00:00Z,136.200000,132.800000,9.000000,7.000000,5.000000,15.000000,32.000000,8.125000,11.000000,0
2025-06-20T06:00:00Z,136.200000,132.800000,9.000000,12.000000,7.000000,5.000000,15.000000,10.625000,11.375000,0
2025-06-20T09:00:00Z,136.200000,132.800000,9.000000,9.000000,12.000000,7.000000,5.000000,10.250000,12.500000,0
2025-06-20T12:00:00Z,136.200000,132.800000,9.000000,9.000000,9.000000,12.000000,7.000000,9.750000,11.750000,0
2025-06-20T15:00:00Z,136.200000,132.800000,9.000000,15.000000,9.000000,9.000000,12.000000,9.875000,11.375000,0
2025-06-20T18:00:00Z,136.200000,132.800000,9.000000,9.000000,15.000000,9.000000,9.000000,10.750000,11.125000,0
2025-06-20T21:00:00Z,136.200000,132.800000,9.000000,3.000000,9.000000,15.000000,9.000000,11.375000,10.125000,0
2025-06-21T00:00:00Z,129.700000,133.000000,10.000000,6.000000,3.000000,9.000000,15.000000,11.875000,8.500000,0
2025-06-21T03:00:00Z,129.700000,133.000000,10.000000,15.000000,6.000000,3.000000,9.000000,13.000000,8.125000,0
2025-06-21T06:00:00Z,129.700000,133.000000,10.000000,5.000000,15.000000,6.000000,3.000000,10.125000,10.625000,0
2025-06-21T09:00:00Z,129.700000,133.000000,10.000000,5.000000,5.000000,15.000000,6.000000,8.625000,10.250000,0
2025-06-21T12:00:00Z,129.700000,133.000000,10.000000,12.000000,5.000000,5.000000,15.000000,8.750000,9.750000,0
2025-06-21T15:00:00Z,129.700000,133.000000,10.000000,18.000000,12.000000,5.000000,5.000000,9.750000,9.875000,0
2025-06-21T18:00:00Z,129.700000,133.000000,10.000000,5.000000,18.000000,12.000000,5.000000,8.875000,10.750000,0
2025-06-21T21:00:00Z,129.700000,133.000000,10.000000,12.000000,5.000000,18.000000,12.000000,8.375000,11.375000,0
2025-06-22T00:00:00Z,120.300000,133.400000,9.000000,18.000000,12.000000,5.000000,18.000000,8.750000,11.875000,0
2025-06-22T03:00:00Z,120.300000,133.400000,9.000000,9.000000,18.000000,12.000000,5.000000,9.125000,13.000000,0
2025-06-22T06:00:00Z,120.300000,133.400000,9.000000,6.000000,9.000000,18.000000,12.000000,8.625000,10.125000,0
2025-06-22T09:00:00Z,120.300000,133.400000,9.000000,6.000000,6.000000,9.000000,18.000000,9.750000,8.625000,0
2025-06-22T12:00:00Z,120.300000,133.400000,9.000000,9.000000,6.000000,6.000000,9.000000,11.250000,8.750000,0
2025-06-22T15:00:00Z,120.300000,133.400000,9.000000,9.000000,9.000000,6.000000,6.000000,10.500000,9.750000,0
2025-06-22T18:00:00Z,120.300000,133.400000,9.000000,9.000000,9.000000,9.000000,6.000000,10.625000,8.875000,0
2025-06-22T21:00:00Z,120.300000,133.400000,9.000000,9.000000,9.000000,9.000000,9.000000,10.750000,8.375000,0
2025-06-23T00:00:00Z,124.800000,133.800000,6.000000,12.000000,9.000000,9.000000,9.000000,10.375000,8.750000,0
2025-06-23T03:00:00Z,124.800000,133.800000,6.000000,5.000000,12.000000,9.000000,9.000000,9.250000,9.125000,0
2025-06-23T06:00:00Z,124.800000,133.800000,6.000000,4.000000,5.000000,12.000000,9.000000,9.750000,8.625000,0
2025-06-23T09:00:00Z,124.800000,133.800000,6.000000,6.000000,4.000000,5.000000,12.000000,9.375000,9.750000,0
2025-06-23T12:00:00Z,124.800000,133.800000,6.000000,6.000000,6.000000,4.000000,5.000000,8.625000,11.250000,0
2025-06-23T15:00:00Z,124.800000,133.800000,6.000000,6.000000,6.000000,6.000000,4.000000,8.125000,10.500000,0
2025-06-23T18:00:00Z,124.800000,133.800000,6.000000,4.000000,6.000000,6.000000,6.000000,7.875000,10.625000,0
2025-06-23T21:00:00Z,124.800000,133.800000,6.000000,3.000000,4.000000,6.000000,6.000000,7.875000,10.750000,0
2025-06-24T00:00:00Z,121.800000,134.100000,7.000000,4.000000,3.000000,4.000000,6.000000,7.500000,10.375000,0
2025-06-24T03:00:00Z,121.800000,134.100000,7.000000,7.000000,4.000000,3.000000,4.000000,7.125000,9.250000,0
2025-06-24T06:00:00Z,121.800000,134.100000,7.000000,6.000000,7.000000,4.000000,3.000000,6.500000,9.750000,0
2025-06-24T09:00:00Z,121.800000,134.100000,7.000000,7.000000,6.000000,7.000000,4.000000,5.750000,9.375000,0
2025-06-24T12:00:00Z,121.800000,134.100000,7.000000,9.000000,7.000000,6.000000,7.000000,4.750000,8.625000,0
2025-06-24T15:00:00Z,121.800000,134.100000,7.000000,12.000000,9.000000,7.000000,6.000000,5.000000,8.125000,0
2025-06-24T18:00:00Z,121.800000,134.100000,7.000000,6.000000,12.000000,9.000000,7.000000,5.250000,7.875000,0
2025-06-24T21:00:00Z,121.800000,134.100000,7.000000,5.000000,6.000000,12.000000,9.000000,5.375000,7.875000,0
2025-06-25T00:00:00Z,119.900000,134.400000,14.000000,3.000000,5.000000,6.000000,12.000000,5.750000,7.500000,0
2025-06-25T03:00:00Z,119.900000,134.400000,14.000000,4.000000,3.000000,5.000000,6.000000,6.500000,7.125000,0
2025-06-25T06:00:00Z,119.900000,134.400000,14.000000,5.000000,4.000000,3.000000,5.000000,6.750000,6.500000,0
2025-06-25T09:00:00Z,119.900000,134.400000,14.000000,5.000000,5.000000,4.000000,3.000000,7.000000,5.750000,0
2025-06-25T12:00:00Z,119.900000,134.400000,14.000000,15.000000,5.000000,5.000000,4.000000,6.875000,4.750000,0
2025-06-25T15:00:00Z,119.900000,134.400000,14.000000,18.000000,15.000000,5.000000,5.000000,6.500000,5.000000,0
2025-06-25T18:00:00Z,119.900000,134.400000,14.000000,27.000000,18.000000,15.000000,5.000000,6.375000,5.250000,0
2025-06-25T21:00:00Z,119.900000,134.400000,14.000000,32.000000,27.000000,18.000000,15.000000,6.125000,5.375000,0
2025-06-26T00:00:00Z,116.900000,134.900000,29.000000,32.000000,32.000000,27.000000,18.000000,6.875000,5.750000,0
2025-06-26T03:00:00Z,116.900000,134.900000,29.000000,18.000000,32.000000,32.000000,27.000000,7.625000,6.500000,0
2025-06-26T06:00:00Z,116.900000,134.900000,29.000000,22.000000,18.000000,32.000000,32.000000,10.250000,6.750000,0
2025-06-26T09:00:00Z,116.900000,134.900000,29.000000,18.000000,22.000000,18.000000,32.000000,13.625000,7.000000,0
2025-06-26T12:00:00Z,116.900000,134.900000,29.000000,32.000000,18.000000,22.000000,18.000000,17.250000,6.875000,0
2025-06-26T15:00:00Z,116.900000,134.900000,29.000000,27.000000,32.000000,18.000000,22.000000,19.000000,6.500000,0
2025-06-26T18:00:00Z,116.900000,134.900000,29.000000,27.000000,27.000000,32.000000,18.000000,21.125000,6.375000,0
2025-06-26T21:00:00Z,116.900000,134.900000,29.000000,56.000000,27.000000,27.000000,32.000000,22.750000,6.125000,0
2025-06-27T00:00:00Z,117.300000,135.400000,20.000000,48.000000,56.000000,27.000000,27.000000,24.875000,6.875000,0
2025-06-27T03:00:00Z,117.300000,135.400000,20.000000,27.000000,48.000000,56.000000,27.000000,26.000000,7.625000,0
2025-06-27T06:00:00Z,117.300000,135.400000,20.000000,27.000000,27.000000,48.000000,56.000000,26.000000,10.250000,0
2025-06-27T09:00:00Z,117.300000,135.400000,20.000000,15.000000,27.000000,27.000000,48.000000,29.000000,13.625000,0
2025-06-27T12:00:00Z,117.300000,135.400000,20.000000,15.000000,15.000000,27.000000,27.000000,31.000000,17.250000,0
2025-06-27T15:00:00Z,117.300000,135.400000,20.000000,9.000000,15.000000,15.000000,27.000000,32.125000,19.000000,0
2025-06-27T18:00:00Z,117.300000,135.400000,20.000000,7.000000,9.000000,15.000000,15.000000,32.750000,21.125000,0
2025-06-27T21:00:00Z,117.300000,135.400000,20.000000,12.000000,7.000000,9.000000,15.000000,32.375000,22.750000,0
2025-06-28T00:00:00Z,118.300000,135.800000,8.000000,6.000000,12.000000,7.000000,9.000000,30.250000,24.875000,0
2025-06-28T03:00:00Z,118.300000,135.800000,8.000000,7.000000,6.000000,12.000000,7.000000,28.000000,26.000000,0
2025-06-28T06:00:00Z,118.300000,135.800000,8.000000,18.000000,7.000000,6.000000,12.000000,25.500000,26.000000,0
2025-06-28T09:00:00Z,118.300000,135.800000,8.000000,9.000000,18.000000,7.000000,6.000000,20.000000,29.000000,0
2025-06-28T12:00:00Z,118.300000,135.800000,8.000000,7.000000,9.000000,18.000000,7.000000,14.750000,31.000000,0
2025-06-28T15:00:00Z,118.300000,135.800000,8.000000,5.000000,7.000000,9.000000,18.000000,12.250000,32.125000,0
2025-06-28T18:00:00Z,118.300000,135.800000,8.000000,7.000000,5.000000,7.000000,9.000000,11.125000,32.750000,0
2025-06-28T21:00:00Z,118.300000,135.800000,8.000000,7.000000,7.000000,5.000000,7.000000,10.375000,32.375000,0
2025-06-29T00:00:00Z,121.800000,136.200000,7.000000,6.000000,7.000000,7.000000,5.000000,9.375000,30.250000,0
2025-06-29T03:00:00Z,121.800000,136.200000,7.000000,5.000000,6.000000,7.000000,7.000000,8.875000,28.000000,0
2025-06-29T06:00:00Z,121.800000,136.200000,7.000000,6.000000,5.000000,6.000000,7.000000,8.875000,25.500000,0
2025-06-29T09:00:00Z,121.800000,136.200000,7.000000,7.000000,6.000000,5.000000,6.000000,8.250000,20.000000,0
2025-06-29T12:00:00Z,121.800000,136.200000,7.000000,6.000000,7.000000,6.000000,5.000000,8.250000,14.750000,0
2025-06-29T15:00:00Z,121.800000,136.200000,7.000000,6.000000,6.000000,7.000000,6.000000,8.000000,12.250000,0
2025-06-29T18:00:00Z,121.800000,136.200000,7.000000,9.000000,6.000000,6.000000,7.000000,6.500000,11.125000,0
2025-06-29T21:00:00Z,121.800000,136.200000,7.000000,9.000000,9.000000,6.000000,6.000000,6.250000,10.375000,0
2025-06-30T00:00:00Z,128.300000,136.400000,11.000000,7.000000,9.000000,9.000000,6.000000,6.125000,9.375000,0
2025-06-30T03:00:00Z,128.300000,136.400000,11.000000,9.000000,7.000000,9.000000,9.000000,6.250000,8.875000,0
2025-06-30T06:00:00Z,128.300000,136.400000,11.000000,7.000000,9.000000,7.000000,9.000000,6.500000,8.875000,0
2025-06-30T09:00:00Z,128.300000,136.400000,11.000000,15.000000,7.000000,9.000000,7.000000,6.750000,8.250000,0
2025-06-30T12:00:00Z,128.300000,136.400000,11.000000,6.000000,15.000000,7.000000,9.000000,6.875000,8.250000,0
2025-06-30T15:00:00Z,128.300000,136.400000,11.000000,15.000000,6.000000,15.000000,7.000000,7.375000,8.000000,0
2025-06-30T18:00:00Z,128.300000,136.400000,11.000000,15.000000,15.000000,6.000000,15.000000,7.500000,6.500000,0
2025-06-30T21:00:00Z,128.300000,136.400000,11.000000,12.000000,15.000000,15.000000,6.000000,8.500000,6.250000,0
2025-07-01T00:00:00Z,128.200000,136.800000,6.000000,18.000000,12.000000,15.000000,15.000000,8.500000,6.125000,0
2025-07-01T03:00:00Z,128.200000,136.800000,6.000000,7.000000,18.000000,12.000000,15.000000,9.625000,6.250000,0
2025-07-01T06:00:00Z,128.200000,136.800000,6.000000,4.000000,7.000000,18.000000,12.000000,10.375000,6.500000,0
2025-07-01T09:00:00Z,128.200000,136.800000,6.000000,4.000000,4.000000,7.000000,18.000000,10.750000,6.750000,0
2025-07-01T12:00:00Z,128.200000,136.800000,6.000000,2.000000,4.000000,4.000000,7.000000,12.125000,6.875000,0
2025-07-01T15:00:00Z,128.200000,136.800000,6.000000,3.000000,2.000000,4.000000,4.000000,11.875000,7.375000,0
2025-07-01T18:00:00Z,128.200000,136.800000,6.000000,3.000000,3.000000,2.000000,4.000000,11.500000,7.500000,0
2025-07-01T21:00:00Z,128.200000,136.800000,6.000000,5.000000,3.000000,3.000000,2.000000,10.125000,8.500000,0
2025-07-02T00:00:00Z,125.800000,137.200000,6.000000,5.000000,5.000000,3.000000,3.000000,9.625000,8.500000,0
2025-07-02T03:00:00Z,125.800000,137.200000,6.000000,4.000000,5.000000,5.000000,3.000000,8.125000,9.625000,0
2025-07-02T06:00:00Z,125.800000,137.200000,6.000000,6.000000,4.000000,5.000000,5.000000,6.625000,10.375000,0
2025-07-02T09:00:00Z,125.800000,137.200000,6.000000,5.000000,6.000000,4.000000,5.000000,5.750000,10.750000,0
2025-07-02T12:00:00Z,125.800000,137.200000,6.000000,9.000000,5.000000,6.000000,4.000000,4.125000,12.125000,0
2025-07-02T15:00:00Z,125.800000,137.200000,6.000000,6.000000,9.000000,5.000000,6.000000,3.750000,11.875000,0
2025-07-02T18:00:00Z,125.800000,137.200000,6.000000,9.000000,6.000000,9.000000,5.000000,4.000000,11.500000,0
2025-07-02T21:00:00Z,125.800000,137.200000,6.000000,5.000000,9.000000,6.000000,9.000000,4.125000,10.125000,0
2025-07-03T00:00:00Z,129.800000,137.500000,15.000000,9.000000,5.000000,9.000000,6.000000,5.000000,9.625000,0
2025-07-03T03:00:00Z,129.800000,137.500000,15.000000,15.000000,9.000000,5.000000,9.000000,5.375000,8.125000,0
2025-07-03T06:00:00Z,129.800000,137.500000,15.000000,12.000000,15.000000,9.000000,5.000000,6.125000,6.625000,0
2025-07-03T09:00:00Z,129.800000,137.500000,15.000000,18.000000,12.000000,15.000000,9.000000,6.125000,5.750000,0
2025-07-03T12:00:00Z,129.800000,137.500000,15.000000,27.000000,18.000000,12.000000,15.000000,6.625000,4.125000,0
2025-07-03T15:00:00Z,129.800000,137.500000,15.000000,9.000000,27.000000,18.000000,12.000000,8.000000,3.750000,0
2025-07-03T18:00:00Z,129.800000,137.500000,15.000000,7.000000,9.000000,27.000000,18.000000,8.750000,4.000000,0
2025-07-03T21:00:00Z,129.800000,137.500000,15.000000,22.000000,7.000000,9.000000,27.000000,10.375000,4.125000,0
2025-07-04T00:00:00Z,125.100000,137.700000,10.000000,12.000000,22.000000,7.000000,9.000000,12.625000,5.000000,0
2025-07-04T03:00:00Z,125.100000,137.700000,10.000000,7.000000,12.000000,22.000000,7.000000,13.000000,5.375000,0
2025-07-04T06:00:00Z,125.100000,137.700000,10.000000,9.000000,7.000000,12.000000,22.000000,12.750000,6.125000,0
2025-07-04T09:00:00Z,125.100000,137.700000,10.000000,3.000000,9.000000,7.000000,12.000000,14.875000,6.125000,0
2025-07-04T12:00:00Z,125.100000,137.700000,10.000000,4.000000,3.000000,9.000000,7.000000,15.250000,6.625000,0
2025-07-04T15:00:00Z,125.100000,137.700000,10.000000,4.000000,4.000000,3.000000,9.000000,14.250000,8.000000,0
2025-07-04T18:00:00Z,125.100000,137.700000,10.000000,15.000000,4.000000,4.000000,3.000000,13.875000,8.750000,0
2025-07-04T21:00:00Z,125.100000,137.700000,10.000000,22.000000,15.000000,4.000000,4.000000,12.000000,10.375000,0
2025-07-05T00:00:00Z,119.100000,137.600000,17.000000,9.000000,22.000000,15.000000,4.000000,9.125000,12.625000,0
2025-07-05T03:00:00Z,119.100000,137.600000,17.000000,15.000000,9.000000,22.000000,15.000000,8.500000,13.000000,0
2025-07-05T06:00:00Z,119.100000,137.600000,17.000000,15.000000,15.000000,9.000000,22.000000,9.500000,12.750000,0
2025-07-05T09:00:00Z,119.100000,137.600000,17.000000,22.000000,15.000000,15.000000,9.000000,9.500000,14.875000,0
2025-07-05T12:00:00Z,119.100000,137.600000,17.000000,27.000000,22.000000,15.000000,15.000000,9.125000,15.250000,0
2025-07-05T15:00:00Z,119.100000,137.600000,17.000000,15.000000,27.000000,22.000000,15.000000,10.125000,14.250000,0
2025-07-05T18:00:00Z,119.100000,137.600000,17.000000,15.000000,15.000000,27.000000,22.000000,10.875000,13.875000,0
2025-07-05T21:00:00Z,119.100000,137.600000,17.000000,15.000000,15.000000,15.000000,27.000000,13.250000,12.000000,0
2025-07-06T00:00:00Z,116.800000,137.500000,23.000000,22.000000,15.000000,15.000000,15.000000,16.125000,9.125000,0
2025-07-06T03:00:00Z,116.800000,137.500000,23.000000,48.000000,22.000000,15.000000,15.000000,17.500000,8.500000,0
2025-07-06T06:00:00Z,116.800000,137.500000,23.000000,15.000000,48.000000,22.000000,15.000000,17.500000,9.500000,0
2025-07-06T09:00:00Z,116.800000,137.500000,23.000000,18.000000,15.000000,48.000000,22.000000,16.625000,9.500000,0
2025-07-06T12:00:00Z,116.800000,137.500000,23.000000,15.000000,18.000000,15.000000,48.000000,18.250000,9.125000,0
2025-07-06T15:00:00Z,116.800000,137.500000,23.000000,6.000000,15.000000,18.000000,15.000000,22.375000,10.125000,0
2025-07-06T18:00:00Z,116.800000,137.500000,23.000000,15.000000,6.000000,15.000000,18.000000,22.375000,10.875000,0
2025-07-06T21:00:00Z,116.800000,137.500000,23.000000,48.000000,15.000000,6.000000,15.000000,21.875000,13.250000,0
2025-07-07T00:00:00Z,118.200000,137.300000,20.000000,48.000000,48.000000,15.000000,6.000000,20.375000,16.125000,0
2025-07-07T03:00:00Z,118.200000,137.300000,20.000000,27.000000,48.000000,48.000000,15.000000,19.250000,17.500000,0
2025-07-07T06:00:00Z,118.200000,137.300000,20.000000,12.000000,27.000000,48.000000,48.000000,19.250000,17.500000,0
2025-07-07T09:00:00Z,118.200000,137.300000,20.000000,12.000000,12.000000,27.000000,48.000000,23.375000,16.625000,0
2025-07-07T12:00:00Z,118.200000,137.300000,20.000000,15.000000,12.000000,12.000000,27.000000,26.625000,18.250000,0
2025-07-07T15:00:00Z,118.200000,137.300000,20.000000,22.000000,15.000000,12.000000,12.000000,24.000000,22.375000,0
2025-07-07T18:00:00Z,118.200000,137.300000,20.000000,12.000000,22.000000,15.000000,12.000000,23.625000,22.375000,0
2025-07-07T21:00:00Z,118.200000,137.300000,20.000000,15.000000,12.000000,22.000000,15.000000,22.875000,21.875000,0
2025-07-08T00:00:00Z,118.200000,137.000000,11.000000,15.000000,15.000000,12.000000,22.000000,22.875000,20.375000,0
2025-07-08T03:00:00Z,118.200000,137.000000,11.000000,18.000000,15.000000,15.000000,12.000000,24.875000,19.250000,0
2025-07-08T06:00:00Z,118.200000,137.000000,11.000000,12.000000,18.000000,15.000000,15.000000,24.500000,19.250000,0
2025-07-08T09:00:00Z,118.200000,137.000000,11.000000,9.000000,12.000000,18.000000,15.000000,20.375000,23.375000,0
2025-07-08T12:00:00Z,118.200000,137.000000,11.000000,7.000000,9.000000,12.000000,18.000000,16.250000,26.625000,0
2025-07-08T15:00:00Z,118.200000,137.000000,11.000000,12.000000,7.000000,9.000000,12.000000,15.125000,24.000000,0
2025-07-08T18:00:00Z,118.200000,137.000000,11.000000,6.000000,12.000000,7.000000,9.000000,15.125000,23.625000,0
2025-07-08T21:00:00Z,118.200000,137.000000,11.000000,12.000000,6.000000,12.000000,7.000000,14.750000,22.875000,0
2025-07-09T00:00:00Z,115.900000,136.600000,7.000000,12.000000,12.000000,6.000000,12.000000,13.750000,22.875000,0
2025-07-09T03:00:00Z,115.900000,136.600000,7.000000,9.000000,12.000000,12.000000,6.000000,12.500000,24.875000,0
2025-07-09T06:00:00Z,115.900000,136.600000,7.000000,5.000000,9.000000,12.000000,12.000000,11.750000,24.500000,0
2025-07-09T09:00:00Z,115.900000,136.600000,7.000000,5.000000,5.000000,9.000000,12.000000,11.375000,20.375000,0
2025-07-09T12:00:00Z,115.900000,136.600000,7.000000,6.000000,5.000000,5.000000,9.000000,11.000000,16.250000,0
2025-07-09T15:00:00Z,115.900000,136.600000,7.000000,6.000000,6.000000,5.000000,5.000000,9.875000,15.125000,0
2025-07-09T18:00:00Z,115.900000,136.600000,7.000000,5.000000,6.000000,6.000000,5.000000,9.000000,15.125000,0
2025-07-09T21:00:00Z,115.900000,136.600000,7.000000,5.000000,5.000000,6.000000,6.000000,8.500000,14.750000,0
2025-07-10T00:00:00Z,120.200000,136.100000,3.000000,3.000000,5.000000,5.000000,6.000000,8.375000,13.750000,0
2025-07-10T03:00:00Z,120.200000,136.100000,3.000000,3.000000,3.000000,5.000000,5.000000,7.625000,12.500000,0
2025-07-10T06:00:00Z,120.200000,136.100000,3.000000,4.000000,3.000000,3.000000,5.000000,7.500000,11.750000,0
2025-07-10T09:00:00Z,120.200000,136.100000,3.000000,3.000000,4.000000,3.000000,3.000000,6.625000,11.375000,0
2025-07-10T12:00:00Z,120.200000,136.100000,3.000000,2.000000,3.000000,4.000000,3.000000,5.500000,11.000000,0
2025-07-10T15:00:00Z,120.200000,136.100000,3.000000,3.000000,2.000000,3.000000,4.000000,4.750000,9.875000,0
2025-07-10T18:00:00Z,120.200000,136.100000,3.000000,3.000000,3.000000,2.000000,3.000000,4.625000,9.000000,0
2025-07-10T21:00:00Z,120.200000,136.100000,3.000000,2.000000,3.000000,3.000000,2.000000,4.375000,8.500000,0
2025-07-11T00:00:00Z,129.500000,135.600000,17.000000,6.000000,2.000000,3.000000,3.000000,3.875000,8.375000,0
2025-07-11T03:00:00Z,129.500000,135.600000,17.000000,12.000000,6.000000,2.000000,3.000000,3.500000,7.625000,0
2025-07-11T06:00:00Z,129.500000,135.600000,17.000000,12.000000,12.000000,6.000000,2.000000,3.250000,7.500000,0
2025-07-11T09:00:00Z,129.500000,135.600000,17.000000,32.000000,12.000000,12.000000,6.000000,2.875000,6.625000,0
2025-07-11T12:00:00Z,129.500000,135.600000,17.000000,15.000000,32.000000,12.000000,12.000000,3.250000,5.500000,0
2025-07-11T15:00:00Z,129.500000,135.600000,17.000000,12.000000,15.000000,32.000000,12.000000,4.375000,4.750000,0
2025-07-11T18:00:00Z,129.500000,135.600000,17.000000,32.000000,12.000000,15.000000,32.000000,5.375000,4.625000,0
2025-07-11T21:00:00Z,129.500000,135.600000,17.000000,18.000000,32.000000,12.000000,15.000000,9.000000,4.375000,0
2025-07-12T00:00:00Z,132.400000,135.200000,12.000000,12.000000,18.000000,32.000000,12.000000,10.625000,3.875000,0
2025-07-12T03:00:00Z,132.400000,135.200000,12.000000,12.000000,12.000000,18.000000,32.000000,11.750000,3.500000,0
2025-07-12T06:00:00Z,132.400000,135.200000,12.000000,15.000000,12.000000,12.000000,18.000000,15.375000,3.250000,0
2025-07-12T09:00:00Z,132.400000,135.200000,12.000000,15.000000,15.000000,12.000000,12.000000,17.375000,2.875000,0
2025-07-12T12:00:00Z,132.400000,135.200000,12.000000,15.000000,15.000000,15.000000,12.000000,18.125000,3.250000,0
